Symbol,CompanyName,DpmName
VBTX,VERITEX HLDGS INC COM,
VC,VISTEON CORP COM NEW,Citadel Securities LLC
VCAR,SIMPLIFY EXCHANGE TRADED FUNDS VOLT ROBOCAR DI,
VCEB,VANGUARD WORLD FD ESG US CORP BD,
VCEL,VERICEL CORP COM,"Group One Trading, L.P."
VCF,DELAWARE INVTS COLO MUN INCOME COM,
VCIF,VERTICAL CAP INCOME FD SHS BEN INT,
VCIT,VANGUARD SCOTTSDALE FDS INT-TERM CORP,"Susquehanna Securities, LLC"
VCLO,SIMPLIFY EXCHANGE TRADED FUNDS VOLT CLOUD CYB,
VCLT,VANGUARD SCOTTSDALE FDS LG-TERM COR BD,"Susquehanna Securities, LLC"
VCNX,VACCINEX INC COM,
VCR,VANGUARD WORLD FDS CONSUM DIS ETF,"Susquehanna Securities, LLC"
VCRA,VOCERA COMMUNICATIONS INC COM,"Wolverine Trading, LLC"
VCSH,VANGUARD SCOTTSDALE FDS SHRT TRM CORP BD,
VCTR,VICTORY CAP HLDGS INC COM CL A,
VCV,INVESCO CALIF VALUE MUN INCOME COM,
VCVCU,10X CAPITAL VENTURE ACQU CORP UNIT EXP 102125,
VCYT,VERACYTE INC COM,"Susquehanna Securities, LLC"
VDC,VANGUARD WORLD FDS CONSUM STP ETF,"Susquehanna Securities, LLC"
VDE,VANGUARD WORLD FDS ENERGY ETF,"Susquehanna Securities, LLC"
VEA,VANGUARD TAX-MANAGED INTL FD FTSE DEV MKT ETF,"Susquehanna Securities, LLC"
VEC,VECTRUS INC COM,"Wolverine Trading, LLC"
VECO,VEECO INSTRS INC DEL COM,Citadel Securities LLC
VEDL,VEDANTA LIMITED SPONSORED ADR,Citadel Securities LLC
VEEV,VEEVA SYS INC CL A COM,"Susquehanna Securities, LLC"
VEGA,ADVISORSHARES TR STAR GLOB BUYW,
VEGI,ISHARES INC GLB AGRIC PR ETF,
VEGN,ETF SER SOLUTIONS US VEGAN CLIMA,
VEL,VELOCITY FINL INC COM,
VEON,VEON LTD SPONSORED ADR,Citadel Securities LLC
VER,VEREIT INC COM,"Wolverine Trading, LLC"
VER-F,VEREIT INC PFD SER F,
VERB,VERB TECHNOLOGY CO INC COM,
VERBW,VERB TECHNOLOGY CO INC WT EXP 031424,
VERI,VERITONE INC COM,Citadel Securities LLC
VERO,VENUS CONCEPT INC COM,
VERT=,VERTIV HOLDINGS CO UNIT EX 061223,
VERU,VERU INC COM,"Wolverine Trading, LLC"
VERX,VERTEX INC CL A,
VERY,VERICITY INC COM,
VET,VERMILION ENERGY INC COM,"Susquehanna Securities, LLC"
VETS,PACER FDS TR MILTRY TIMS ETF,
VEU,VANGUARD INTL EQUITY INDEX FDS ALLWRLD EX US,"Susquehanna Securities, LLC"
VFC,V F CORP COM,"Susquehanna Securities, LLC"
VFF,VILLAGE FARMS INTL INC COM,"Wolverine Trading, LLC"
VFH,VANGUARD WORLD FDS FINANCIALS ETF,"Susquehanna Securities, LLC"
VFIN,SIMPLIFY EXCHANGE TRADED FUNDS VOLT FINTECH DIS,
VFL,DELAWARE INVTS NATL MUN INCOME SH BEN INT,
VFLQ,VANGUARD WELLINGTON FD US LIQUIDITY,
VFMF,VANGUARD WELLINGTON FD US MULTIFACTOR,
VFMO,VANGUARD WELLINGTON FD US MOMENTUM,
VFMV,VANGUARD WELLINGTON FD US MINIMUM,
VFQY,VANGUARD WELLINGTON FD US QUALITY,
VFVA,VANGUARD WELLINGTON FD US VALUE FACTR,
VG,VONAGE HLDGS CORP COM,"Wolverine Trading, LLC"
VGAC,VG ACQUISITION CORP SHS CL A,Belvedere Trading LLC
VGAC+,VG ACQUISITION CORP WT EXP 092925,
VGAC=,VG ACQUISITION CORP UNIT,
VGI,VIRTUS GLOBAL MULTI-SECTOR INC COM,
VGIT,VANGUARD SCOTTSDALE FDS INTER TERM TREAS,"Wolverine Trading, LLC"
VGK,VANGUARD INTL EQUITY INDEX FDS FTSE EUROPE ETF,"Susquehanna Securities, LLC"
VGLT,VANGUARD SCOTTSDALE FDS LONG TERM TREAS,
VGM,INVESCO TR INVT GRADE MUNS COM,
VGR,VECTOR GROUP LTD COM,"Susquehanna Securities, LLC"
VGSH,VANGUARD SCOTTSDALE FDS SHORT TERM TREAS,"Wolverine Trading, LLC"
VGT,VANGUARD WORLD FDS INF TECH ETF,"Susquehanna Securities, LLC"
VGZ,VISTA GOLD CORP COM NEW,"Wolverine Trading, LLC"
VHAQ=,VIVEON HEALTH ACQUISITION CORP UNIT,
VHC,VIRNETX HLDG CORP COM,GTS Securities LLC
VHI,VALHI INC NEW COM,
VHT,VANGUARD WORLD FDS HEALTH CAR ETF,"Susquehanna Securities, LLC"
VIAC,VIACOMCBS INC CL B,"Susquehanna Securities, LLC"
VIACA,VIACOMCBS INC CL A,"Susquehanna Securities, LLC"
VIAO,VIA OPTRONICS AG SPONSORED ADS,
VIAV,VIAVI SOLUTIONS INC COM,"Susquehanna Securities, LLC"
VICE,ADVISORSHARES TR VICE E T F,
VICI,VICI PPTYS INC COM,"Group One Trading, L.P."
VICR,VICOR CORP COM,GTS Securities LLC
VIDI,ETF SER SOLUTIONS VIDENT INTL EQ,
VIE,VIELA BIO INC COM,"Group One Trading, L.P."
VIG,VANGUARD SPECIALIZED FUNDS DIV APP ETF,"Susquehanna Securities, LLC"
VIGI,VANGUARD WHITEHALL FDS INTL DVD ETF,
VIH,VPC IMPACT ACQUISITION HLDNGS SHS CL A,
VIHAU,VPC IMPACT ACQUISITION HLDNGS UNIT EXP 092225,
VIHAW,VPC IMPACT ACQUISITION HLDNGS WT EXP 102227,
VIIAU,7GC & CO HOLDINGS INC UNIT EXP 122325,
VIIXF,CREDIT SUISSE AG NASSAU BRH ETN LKD 30,"Group One Trading, L.P."
VINC,VINCERA PHARMA INC COM,
VINCU,VINCERA PHARMA INC UNIT EXP 122425,
VINCW,VINCERA PHARMA INC WT EXP 122425,
VIOG,VANGUARD ADMIRAL FDS INC SMLCP 600 GRTH,
VIOO,VANGUARD ADMIRAL FDS INC SMLLCP 600 IDX,
VIOT,VIOMI TECHNOLOGY CO LTD SPONSORED ADS,
VIOV,VANGUARD ADMIRAL FDS INC SMLCP 600 VAL,
VIPS,VIPSHOP HOLDINGS LIMITED SPONSORED ADS A,"Susquehanna Securities, LLC"
VIR,VIR BIOTECHNOLOGY INC COM,"Susquehanna Securities, LLC"
VIRC,VIRCO MFG CO COM,
VIRI,VIRIOS THERAPEUTICS INC COM,
VIRS,PACER FDS TR BIOTHREAT STRGY,
VIRT,VIRTU FINL INC CL A,Citadel Securities LLC
VIS,VANGUARD WORLD FDS INDUSTRIAL ETF,"Susquehanna Securities, LLC"
VISL,VISLINK TECHNOLOGIES INC COM,
VIST,VISTA OIL & GAS SAB DE CV SPONSORED ADS,
VITL,VITAL FARMS INC COM,
VIV,TELEFONICA BRASIL SA NEW ADR,"Wolverine Trading, LLC"
VIVE,VIVEVE MED INC COM NEW,
VIVO,MERIDIAN BIOSCIENCE INC COM,"Susquehanna Securities, LLC"
VIX,CBOE Volatility Index,
VIXM,PROSHARES TR II VIX MDTRM FUTR N,"Group One Trading, L.P."
VIXY,PROSHARES TR II VIX SH TRM FUTRS,"Group One Trading, L.P."
VJET,VOXELJET AG ADS,"Wolverine Trading, LLC"
VKI,INVESCO ADVANTAGE MUN INCOME T SH BEN INT,
VKQ,INVESCO MUN TR COM,
VKTX,VIKING THERAPEUTICS INC COM,"Group One Trading, L.P."
VKTXW,VIKING THERAPEUTICS INC WT EXP 041321,
VLDR,VELODYNE LIDAR INC COM,"Susquehanna Securities, LLC"
VLDRW,VELODYNE LIDAR INC WT EXP 092925,
VLGEA,VILLAGE SUPER MKT INC CL A NEW,
VLO,VALERO ENERGY CORP COM,"Wolverine Trading, LLC"
VLRS,CONTROLADORA VUELA COMP DE AVI SPON ADR RP 10,"Wolverine Trading, LLC"
VLT,INVESCO HIGH INCOME TR II COM,
VLU,SPDR SER TR SPDR S&P1500VL,
VLUE,ISHARES TR MSCI USA VALUE,"Wolverine Trading, LLC"
VLY,VALLEY NATL BANCORP COM,Citadel Securities LLC
VLYPO,VALLEY NATL BANCORP 5.50% PFD SER B,
VLYPP,VALLEY NATL BANCORP 6.25% PFD SER A,
VMAC,VISTAS MEDIA ACQUISITION CO IN COM CL A,
VMACU,VISTAS MEDIA ACQUISITION CO IN UNIT EXP 080325,
VMACW,VISTAS MEDIA ACQUISITION CO IN WT EXP 080126,
VMAR,VISION MARINE TECHNOLOGIES INC COM,
VMBS,VANGUARD SCOTTSDALE FDS MORTG-BACK SEC,
VMC,VULCAN MATLS CO COM,Morgan Stanley & Co. LLC
VMD,VIEMED HEALTHCARE INC COM,
VMI,VALMONT INDS INC COM,GTS Securities LLC
VMM,DELAWARE INVTS MINN MUN INCOME COM,
VMO,INVESCO MUN OPPORTUNITY TR COM,
VMOT,ALPHA ARCHITECT ETF TR VAL MOMTM TRND,
VMW,VMWARE INC CL A COM,"Susquehanna Securities, LLC"
VNCE,VINCE HLDG CORP COM NEW,
VNDA,VANDA PHARMACEUTICALS INC COM,Citadel Securities LLC
VNE,VEONEER INC COM,"Wolverine Trading, LLC"
VNET,21VIANET GROUP INC SPONSORED ADS A,Citadel Securities LLC
VNLA,JANUS DETROIT STR TR HENDRSN SHRT ETF,
VNM,VANECK VECTORS ETF TR VIETNAM ETF,
VNMC,NATIXIS ETF TRUST II VAUGHAN NLSN MDC,
VNO,VORNADO RLTY TR SH BEN INT,"Susquehanna Securities, LLC"
VNO-K,VORNADO RLTY TR PFD SER K,
VNO-L,VORNADO RLTY TR PFD SER L 5.40%,
VNO-M,VORNADO RLTY TR 5.25% CUM PFD M,
VNO-N,VORNADO RLTY TR 5.25 PFD SR N,
VNOM,VIPER ENERGY PARTNERS LP COM UNT RP INT,"Wolverine Trading, LLC"
VNQ,VANGUARD INDEX FDS REAL ESTATE ETF,GTS Securities LLC
VNQI,VANGUARD INTL EQUITY INDEX FDS GLB EX US ETF,"Susquehanna Securities, LLC"
VNRX,VOLITIONRX LTD COM,
VNSE,NATIXIS ETF TRUST II VAUGHAN NELSN SL,
VNT,VONTIER CORPORATION COM,"Group One Trading, L.P."
VNTR,VENATOR MATLS PLC SHS,"Wolverine Trading, LLC"
VO,VANGUARD INDEX FDS MID CAP ETF,"Susquehanna Securities, LLC"
VOC,VOC ENERGY TR TR UNIT,Morgan Stanley & Co. LLC
VOD,VODAFONE GROUP PLC NEW SPONSORED ADR,Citigroup Derivatives Markets Inc.
VOE,VANGUARD INDEX FDS MCAP VL IDXVIP,"Susquehanna Securities, LLC"
VOLT,VOLT INFORMATION SCIENCES INC COM,
VONE,VANGUARD SCOTTSDALE FDS VNG RUS1000IDX,
VONG,VANGUARD SCOTTSDALE FDS VNG RUS1000GRW,
VONV,VANGUARD SCOTTSDALE FDS VNG RUS1000VAL,
VOO,VANGUARD INDEX FDS S&P 500 ETF SHS,"Susquehanna Securities, LLC"
VOOG,VANGUARD ADMIRAL FDS INC 500 GRTH IDX F,Belvedere Trading LLC
VOOV,VANGUARD ADMIRAL FDS INC 500 VAL IDX FD,
VOT,VANGUARD INDEX FDS MCAP GR IDXVIP,"Susquehanna Securities, LLC"
VOX,VANGUARD WORLD FDS COMM SRVC ETF,"Susquehanna Securities, LLC"
VOXX,VOXX INTL CORP CL A,Citadel Securities LLC
VOYA,VOYA FINANCIAL INC COM,"Susquehanna Securities, LLC"
VOYA-B,VOYA FINANCIAL INC 5.35% DP PFD B,
VPC,ETFIS SER TR I VIRTUS PVT CR,
VPG,VISHAY PRECISION GROUP INC COM,"Susquehanna Securities, LLC"
VPL,VANGUARD INTL EQUITY INDEX FDS FTSE PACIFIC ETF,"Susquehanna Securities, LLC"
VPN,GLOBAL X FDS DATA CTR REITS,
VPOP,SIMPLIFY EXCHANGE TRADED FUNDS VOLT POP CULTURE,
VPU,VANGUARD WORLD FDS UTILITIES ETF,"Susquehanna Securities, LLC"
VPV,INVESCO PA VALUE MUN INC TR COM,
VRA,VERA BRADLEY INC COM,Morgan Stanley & Co. LLC
VRAI,ETFIS SER TR I VIRTUS REAL AS,
VRAY,VIEWRAY INC COM,"Group One Trading, L.P."
VRCA,VERRICA PHARMACEUTICALS INC COM,
VREX,VAREX IMAGING CORP COM,"Group One Trading, L.P."
VRIG,INVESCO ACTIVELY MANAGED ETF VAR RATE INVT,
VRM,VROOM INC COM,"Susquehanna Securities, LLC"
VRME,VERIFYME INC COM NEW,
VRMEW,VERIFYME INC WT EXP 062225,
VRNA,VERONA PHARMA PLC SPONSORED ADS,Citadel Securities LLC
VRNS,VARONIS SYS INC COM,"Wolverine Trading, LLC"
VRNT,VERINT SYS INC COM,"Susquehanna Securities, LLC"
VRP,INVESCO EXCH TRADED FD TR II VAR RATE PFD,"Wolverine Trading, LLC"
VRRM,VERRA MOBILITY CORP COM,Belvedere Trading LLC
VRS,VERSO CORP CL A,"Susquehanna Securities, LLC"
VRSK,VERISK ANALYTICS INC COM,Citadel Securities LLC
VRSN,VERISIGN INC COM,"Susquehanna Securities, LLC"
VRT,VERTIV HOLDINGS CO COM CL A,Citadel Securities LLC
VRT+,VERTIV HOLDINGS CO WT EXP 061223,
VRTS,VIRTUS INVT PARTNERS INC COM,
VRTU,VIRTUSA CORP COM,
VRTV,VERITIV CORP COM,"Wolverine Trading, LLC"
VRTX,VERTEX PHARMACEUTICALS INC COM,Citadel Securities LLC
VS,VERSUS SYSTEMS INC COM NEW,
VSAT,VIASAT INC COM,GTS Securities LLC
VSDA,VICTORY PORTFOLIOS II VICSHS DV AC ETF,
VSEC,VSE CORP COM,
VSGX,VANGUARD WORLD FD ESG INTL STK ETF,
VSH,VISHAY INTERTECHNOLOGY INC COM,"Susquehanna Securities, LLC"
VSL,ETF SER SOLUTIONS VOLSHARES LARG,
VSMV,VICTORY PORTFOLIOS II VICTORYSHS US,
VSPR,VESPER HEALTHCARE ACQSTN CORP COM CL A,
VSPRU,VESPER HEALTHCARE ACQSTN CORP UNIT EX,
VSPRW,VESPER HEALTHCARE ACQSTN CORP WT EXP 093027,
VSS,VANGUARD INTL EQUITY INDEX FDS FTSE SMCAP ETF,"Susquehanna Securities, LLC"
VST,VISTRA CORP COM,"Susquehanna Securities, LLC"
VST+A,VISTRA CORP WT EXP 020224,
VSTA,VASTA PLATFORM LTD CL A,
VSTM,VERASTEM INC COM,Citadel Securities LLC
VSTO,VISTA OUTDOOR INC COM,"Wolverine Trading, LLC"
VT,VANGUARD INTL EQUITY INDEX FDS TT WRLD ST ETF,"Susquehanna Securities, LLC"
VTA,INVESCO DYNAMIC CR OPPORTUNITI COM,
VTAQU,VENTOUX CCM ACQUISITION CORP UNIT EXP 093025,
VTC,VANGUARD SCOTTSDALE FDS TOTAL CORP BND,
VTEB,VANGUARD MUN BD FDS TAX EXEMPT BD,
VTGN,VISTAGEN THERAPEUTICS INC COM NEW,
VTHR,VANGUARD SCOTTSDALE FDS VNG RUS3000IDX,
VTI,VANGUARD INDEX FDS TOTAL STK MKT,"Susquehanna Securities, LLC"
VTIP,VANGUARD MALVERN FDS STRM INFPROIDX,
VTN,INVESCO TR INVT GRADE NEW YORK COM,
VTNR,VERTEX ENERGY INC COM,"Wolverine Trading, LLC"
VTOL,BRISTOW GROUP INC COM,
VTR,VENTAS INC COM,Citadel Securities LLC
VTRN,VICTORY PORTFOLIOS II VICTRYSHS VETERN,
VTRS,VIATRIS INC COM,Citigroup Derivatives Markets Inc.
VTRU,VITRU LTD COM,
VTSI,VIRTRA INC COM PAR,
VTV,VANGUARD INDEX FDS VALUE ETF,"Susquehanna Securities, LLC"
VTVT,VTV THERAPEUTICS INC CL A,
VTWG,VANGUARD SCOTTSDALE FDS VNG RUS2000GRW,Belvedere Trading LLC
VTWO,VANGUARD SCOTTSDALE FDS VNG RUS2000IDX,"Susquehanna Securities, LLC"
VTWV,VANGUARD SCOTTSDALE FDS VNG RUS2000VAL,
VUG,VANGUARD INDEX FDS GROWTH ETF,"Susquehanna Securities, LLC"
VUSE,ETF SER SOLUTIONS VIDENTCORE EQ FD,
VUZI,VUZIX CORP COM NEW,"Group One Trading, L.P."
VV,VANGUARD INDEX FDS LARGE CAP ETF,"Susquehanna Securities, LLC"
VVI,VIAD CORP DISC COML PAPER 3/A3 COM NEW,
VVNT,VIVINT SMART HOME INC COM CL A,"Group One Trading, L.P."
VVNT+,VIVINT SMART HOME INC WT EXP 011725,
VVOS,VIVOS THERAPEUTICS INC COM,
VVPR,VIVOPOWER INTERNATIONAL PLC SHS,
VVR,INVESCO SR INCOME TR COM,
VVV,VALVOLINE INC COM,Citadel Securities LLC
VWID,ETFIS SER TR I VIRTUS WMC INTNL,
VWO,VANGUARD INTL EQUITY INDEX FDS FTSE EMR MKT ETF,"Susquehanna Securities, LLC"
VWOB,VANGUARD WHITEHALL FDS EMERG MKT BD ETF,
VXF,VANGUARD INDEX FDS EXTEND MKT ETF,"Susquehanna Securities, LLC"
VXRT,VAXART INC COM NEW,"Group One Trading, L.P."
VXUS,VANGUARD STAR FDS VG TL INTL STK F,"Susquehanna Securities, LLC"
VXX,BARCLAYS BANK PLC IPTH SR B S&P,GTS Securities LLC
VXZ,BARCLAYS BANK PLC IPATH B MID TRM,GTS Securities LLC
VYGG,VY GLOBAL GROWTH COM CL A,
VYGG+,VY GLOBAL GROWTH WT EXP 013030,
VYGG=,VY GLOBAL GROWTH UNIT,
VYGR,VOYAGER THERAPEUTICS INC COM,
VYM,VANGUARD WHITEHALL FDS HIGH DIV YLD,"Susquehanna Securities, LLC"
VYMI,VANGUARD WHITEHALL FDS INTL HIGH ETF,
VYNE,VYNE THERAPEUTICS INC COM NEW,
VZ,VERIZON COMMUNICATIONS INC COM,"Susquehanna Securities, LLC"
W,WAYFAIR INC CL A,"Wolverine Trading, LLC"
WAB,WABTEC COM,GTS Securities LLC
WABC,WESTAMERICA BANCORPORATION COM,"Susquehanna Securities, LLC"
WAFD,WASHINGTON FED INC COM,"Wolverine Trading, LLC"
WAFU,WAH FU EDUCATION GROUP LIMITED SHS,
WAL,WESTERN ALLIANCE BANCORP COM,"Susquehanna Securities, LLC"
WALA,WESTERN ALLIANCE BANCORP SUB DEBENTURS 56,
WANT,DIREXION SHS ETF TR DLY CNMSR BULL,
WASH,WASHINGTON TR BANCORP COM,
WAT,WATERS CORP COM,GTS Securities LLC
WATT,ENERGOUS CORP COM,"Group One Trading, L.P."
WB,WEIBO CORP SPONSORED ADR,"Susquehanna Securities, LLC"
WBA,WALGREENS BOOTS ALLIANCE INC COM,Citadel Securities LLC
WBAI,500 COM LTD SPON ADR REP A,"Wolverine Trading, LLC"
WBIE,ABSOLUTE SHS TR WBI BBR RNG 3000,
WBIF,ABSOLUTE SHS TR WBI BBR VAL 3000,
WBIG,ABSOLUTE SHS TR WBI BBR YLD 3000,
WBII,ABSOLUTE SHS TR WBI BBR GBL INME,
WBIL,ABSOLUTE SHS TR WBI BBR QTY 3000,
WBIN,ABSOLUTE SHS TR WBI BULBEAR TR,
WBIT,ABSOLUTE SHS TR WBI BULBEAR TR,
WBIY,ABSOLUTE SHS TR WBI PWR FCTR ETF,
WBK,WESTPAC BANKING CORP SPONSORED ADR,
WBND,LEGG MASON ETF INVT TR WESTN ASET TTL,
WBS,WEBSTER FINL CORP CONN COM,GTS Securities LLC
WBS-F,WEBSTER FINL CORP CONN DEP SHS RP PFD F,
WBT,WELBILT INC COM,Citadel Securities LLC
WCC,WESCO INTL INC COM,GTS Securities LLC
WCC-A,WESCO INTL INC DP SH FXRT PFD A,
WCLD,WISDOMTREE TR CLOUD COMPUTNG,
WCN,WASTE CONNECTIONS INC COM,Citadel Securities LLC
WD,WALKER & DUNLOP INC COM,"Wolverine Trading, LLC"
WDAY,WORKDAY INC CL A,"Susquehanna Securities, LLC"
WDC,WESTERN DIGITAL CORP. COM,"Susquehanna Securities, LLC"
WDFC,WD-40 CO COM,
WDIV,SPDR INDEX SHS FDS S&P GLBDIV ETF,
WDR,WADDELL & REED FINL INC CL A,Morgan Stanley & Co. LLC
WEA,WESTERN ASSET PREMIER BD FD SHS BEN INT,
WEAT,TEUCRIUM COMMODITY TR WHEAT FD,"Susquehanna Securities, LLC"
WEBL,DIREXION SHS ETF TR DAILY DJ BULL,
WEBS,DIREXION SHS ETF TR DAILY DJ BEAR,
WEC,WEC ENERGY GROUP INC COM,"Wolverine Trading, LLC"
WEI,WEIDAI LTD SPONS ADS,
WELL,WELLTOWER INC COM,"Wolverine Trading, LLC"
WEN,WENDYS CO COM,"Susquehanna Securities, LLC"
WERN,WERNER ENTERPRISES INC COM,Citadel Securities LLC
WES,WESTERN MIDSTREAM PARTNERS LP COM UNIT LP INT,Citadel Securities LLC
WETF,WISDOMTREE INVTS INC COM,Citadel Securities LLC
WEX,WEX INC COM,"Susquehanna Securities, LLC"
WEYS,WEYCO GROUP INC COM,
WF,WOORI FINL GROUP INC SPONSORED ADS,
WFC,WELLS FARGO CO NEW COM,"Susquehanna Securities, LLC"
WFC-A,WELLS FARGO CO NEW DEP SH PFD CL A,
WFC-L,WELLS FARGO CO NEW PERP PFD CNV A,
WFC-N,WELLS FARGO CO NEW DEP SHS REPSTG 1,
WFC-O,WELLS FARGO CO NEW DEP1/1000PF CL A,
WFC-P,WELLS FARGO CO NEW DEP1/1000PF CL A,
WFC-Q,WELLS FARGO CO NEW DEP SHS 1/1000 A,
WFC-R,WELLS FARGO CO NEW DEP 1/1000 PFD A,
WFC-W,WELLS FARGO CO NEW PFD SER W CL A,
WFC-X,WELLS FARGO CO NEW PFD SER X CL A,
WFC-Y,WELLS FARGO CO NEW NON CUM PFD Y,
WFC-Z,WELLS FARGO CO NEW DP PF CL A SR Z,
WFH,DIREXION SHS ETF TR WORK FROM HOME,
WFHY,WISDOMTREE TR US HGH YLD CORP,
WFIG,WISDOMTREE TR US CORP BOND FD,
WGO,WINNEBAGO INDS INC COM,"Susquehanna Securities, LLC"
WGRP,WILLBROS GROUP INC DEL COM,
WH,WYNDHAM HOTELS & RESORTS INC COM,"Susquehanna Securities, LLC"
WHD,CACTUS INC CL A,
WHF,WHITEHORSE FIN INC COM,
WHFBZ,WHITEHORSE FIN INC 6.50% NT 25,
WHG,WESTWOOD HLDGS GROUP INC COM,
WHLM,WILHELMINA INTL INC COM NEW,
WHLR,WHEELER REAL ESTATE INVT TR COM NEW,
WHLRD,WHEELER REAL ESTATE INVT TR PFD CNV SER D,
WHLRP,WHEELER REAL ESTATE INVT TR CV PFD SER B,
WHR,WHIRLPOOL CORP COM,GTS Securities LLC
WIA,WESTERN ASST INFLTN LKD INM FD COM SH BEN INT,
WIFI,BOINGO WIRELESS INC COM,"Wolverine Trading, LLC"
WIL,BARCLAYS BANK PLC IPATH WMN LDRSHP,
WILC,G WILLI FOOD INTL LTD ORD,
WIMI,WIMI HOLOGRAM CLOUD INC SPON ADS CL B,
WINA,WINMARK CORP COM,
WINC,LEGG MASON ETF INVT TR WESTN AST SHRT,
WING,WINGSTOP INC COM,"Wolverine Trading, LLC"
WINR,SIMPLICITY ESPORTS & GAMING CO COM,
WINRW,SIMPLICITY ESPORTS & GAMING CO WT EXP 052224,
WINT,WINDTREE THERAPEUTICS INC COM,
WIP,SPDR SER TR FTSE INT GVT ETF,
WIRE,ENCORE WIRE CORP COM,GTS Securities LLC
WISA,SUMMIT WIRELESS TECH INC COM NEW,
WISH,CONTEXTLOGIC INC COM CL A,Citadel Securities LLC
WIT,WIPRO LTD SPON ADR 1 SH,Citadel Securities LLC
WIW,WESTERN AST INFL LKD OPP & INM COM,
WIX,WIX COM LTD SHS,"Wolverine Trading, LLC"
WIZ,ALPHA ARCHITECT ETF TR MERLYN AI BULL,
WK,WORKIVA INC COM CL A,Citadel Securities LLC
WKEY,WISEKEY INTERNATIONAL HLDS LTD SPON ADS,
WKHS,WORKHORSE GROUP INC COM NEW,"Susquehanna Securities, LLC"
WLBA,WESTMORELAND COAL CO COM,
WLDN,WILLDAN GROUP INC COM,Citadel Securities LLC
WLDR,TWO RDS SHARED TR AFFINITY WORLD,
WLFC,WILLIS LEASE FINANCE CORP COM,
WLK,WESTLAKE CHEM CORP COM,GTS Securities LLC
WLKP,WESTLAKE CHEM PARTNERS LP COM UNIT RP LP,Citadel Securities LLC
WLL,WHITING PETE CORP NEW COM NEW,
WLLAW,WHITING PETE CORP NEW WT EXP 090124,
WLLBW,WHITING PETE CORP NEW WT EXP 090125,
WLTW,WILLIS TOWERS WATSON PLC LTD SHS,"Susquehanna Securities, LLC"
WM,WASTE MGMT INC DEL COM,Morgan Stanley & Co. LLC
WMB,WILLIAMS COS INC COM,"Susquehanna Securities, LLC"
WMC,WESTERN ASSET MTG CAP CORP COM,"Susquehanna Securities, LLC"
WMG,WARNER MUSIC GROUP CORP COM CL A,"Susquehanna Securities, LLC"
WMK,WEIS MKTS INC COM,
WMS,ADVANCED DRAIN SYS INC DEL COM,"Wolverine Trading, LLC"
WMT,WALMART INC COM,GTS Securities LLC
WMWXF,DEUTSCHE BK AG LONDON ELE MORN TTL22,
WNC,WABASH NATL CORP COM,"Susquehanna Securities, LLC"
WNEB,WESTERN NEW ENG BANCORP INC COM,
WNS,WNS HLDGS LTD SPON ADR,"Wolverine Trading, LLC"
WNW,WUNONG NET TECHNOLOGY CO LTD ORD SHS,
WOMN,IMPACT SHS FDS I TR YWCA WOMENS ETF,
WOOD,ISHARES TR GL TIMB FORE ETF,"Susquehanna Securities, LLC"
WOR,WORTHINGTON INDS INC COM,GTS Securities LLC
WORK,SLACK TECHNOLOGIES INC COM CL A,"Susquehanna Securities, LLC"
WORX,SCWORX CORP COM,
WOW,WIDEOPENWEST INC COM,
WPC,WP CAREY INC COM,"Susquehanna Securities, LLC"
WPF,FOLEY TRASIMENE ACQUISTN CORP COM CL A,
WPF+,FOLEY TRASIMENE ACQUISTN CORP WT EXP 052625,
WPF=,FOLEY TRASIMENE ACQUISTN CORP UNIT,
WPG,WASHINGTON PRIME GROUP NEW COM,"Susquehanna Securities, LLC"
WPG-H,WASHINGTON PRIME GROUP NEW 7.5% CM PFD H,
WPG-I,WASHINGTON PRIME GROUP NEW 6.875 PFD SER I,
WPM,WHEATON PRECIOUS METALS CORP COM,GTS Securities LLC
WPP,WPP PLC NEW ADR,"Wolverine Trading, LLC"
WPRT,WESTPORT FUEL SYSTEMS INC COM NEW,"Wolverine Trading, LLC"
WPS,ISHARES TR INTL DEVPPTY ETF,Belvedere Trading LLC
WPX,WPX ENERGY INC COM,"Susquehanna Securities, LLC"
WRAP,WRAP TECHNOLOGIES INC COM,Citadel Securities LLC
WRB,BERKLEY W R CORP COM,
WRB-C,BERKLEY W R CORP 5.9% SUB DB 56,
WRB-D,BERKLEY W R CORP SUB DEB 56,
WRB-E,BERKLEY W R CORP 5.70% SB DB 2058,
WRB-F,BERKLEY W R CORP CAL SUB DEB 59,
WRB-G,BERKLEY W R CORP 4.25% DEB 60,
WRE,WASHINGTON REAL ESTATE INVT TR SH BEN INT,Citadel Securities LLC
WRI,WEINGARTEN RLTY INVS SH BEN INT,GTS Securities LLC
WRK,WESTROCK CO COM,Citadel Securities LLC
WRLD,WORLD ACCEP CORP DEL COM,Citadel Securities LLC
WRN,WESTERN COPPER & GOLD CORP COM,
WSBC,WESBANCO INC COM,
WSBCP,WESBANCO INC 6.75% DP PFD A,
WSBF,WATERSTONE FINL INC MD COM,"Susquehanna Securities, LLC"
WSC,WILLSCOT MOBIL MINI HLDNG CORP COM CL A,"Group One Trading, L.P."
WSFS,WSFS FINL CORP COM,"Susquehanna Securities, LLC"
WSG,WANDA SPORTS GROUP CO LTD SPONSORED ADS,
WSM,WILLIAMS SONOMA INC COM,"Susquehanna Securities, LLC"
